,Name,Sex,Team,Sport,Medal,Medal_Count
7075,Mai Nakamura,F,Japan,Swimming,Bronze,1
7076,Mai Nakamura,F,Japan,Synchronized Swimming,Bronze,1
7077,Mai Yamaguchi,F,Japan,Volleyball,Bronze,1
7078,Maialen Chourraut Yurramendi,F,Spain,Canoeing,Bronze,1
7079,Maicon de Andrade Siqueira,M,Brazil,Taekwondo,Bronze,1
7080,Maider Unda Gonzlez de Audicana,F,Spain,Wrestling,Bronze,1
7081,Maik Bullmann,M,Germany,Wrestling,Bronze,1
7082,Maiko Kano,F,Japan,Volleyball,Bronze,1
7083,Maikro Eusebio Romero Esquivel,M,Cuba,Boxing,Bronze,1
7084,Maiya Valentinovna Usova (-Orletskaya),F,Unified Team-2,Figure Skating,Bronze,1
7085,Major Josiah George Ritchie,M,Great Britain,Tennis,Bronze,1
7086,Makhach Dalgatovich Murtazaliyev,M,Russia,Wrestling,Bronze,1
7087,Makoto Fukui,M,Japan,Swimming,Bronze,1
7088,Makoto Kaneko,M,Japan,Baseball,Bronze,1
7089,Maksim Aleksandrovich Chudov,M,Russia,Biathlon,Bronze,1
7090,Maksim Aleksandrovich Opalev,M,Russia,Canoeing,Bronze,1
7091,Maksim Andreyevich Shabalin,M,Russia-1,Figure Skating,Bronze,1
7092,Maksim Mikhaylovich Mikhaylov,M,Russia,Volleyball,Bronze,1
7093,Maksim Nikolayevich Alyoshin,M,Russia,Gymnastics,Bronze,1
7094,Maksim Sergeyevich Afinogenov,M,Russia,Ice Hockey,Bronze,1
7095,Maksim Vladimirovich Tarasov,M,Russia,Athletics,Bronze,1
7096,Malcolm Clive Spence,M,South Africa,Athletics,Bronze,1
7097,Malcolm Cuthbert Nokes,M,Great Britain,Athletics,Bronze,1
7098,"Malcolm Emanuel Augustus ""Mal"" Spence",M,West Indies Federation,Athletics,Bronze,1
7099,Malcolm James Carmichael,M,Great Britain,Rowing,Bronze,1
7100,Malin Erika Helena Svahnstrm (-Borensj),F,Sweden,Swimming,Bronze,1
7101,Malin Therse Alshammar,F,Sweden,Swimming,Bronze,1
7102,"Malvin Groston ""Mal"" Whitfield",M,United States,Athletics,Bronze,1
7103,Mamo Wolde,M,Ethiopia,Athletics,Bronze,1
7104,Mamood Amadu,M,Ghana,Football,Bronze,1
7105,Man Afraid Soap,M,Mohawk Indians-2,Lacrosse,Bronze,1
7106,Manabu Horii,M,Japan,Speed Skating,Bronze,1
7107,Mandy Nichols-Nicholson (Langridge-),F,Great Britain,Hockey,Bronze,1
7108,Mandy Wtzel,F,Germany-1,Figure Skating,Bronze,1
7109,Manfred Beer,M,East Germany,Biathlon,Bronze,1
7110,Manfred E. Metzger,M,Ballerina IV,Sailing,Bronze,1
7111,Manfred Geisler,M,Germany,Football,Bronze,1
7112,Manfred Germar,M,Germany,Athletics,Bronze,1
7113,Manfred Geyer,M,East Germany,Biathlon,Bronze,1
7114,Manfred Kinder,M,West Germany,Athletics,Bronze,1
7115,Manfred Klein,M,Germany,Rowing,Bronze,1
7116,Manfred Kurt Washington Toeppen,M,Missouri Athletic Club-3,Water Polo,Bronze,1
7117,Manfred Nerlinger,M,Germany,Weightlifting,Bronze,1
7118,Manfred Nerlinger,M,West Germany,Weightlifting,Bronze,1
7119,Manfred Schmorde,M,East Germany,Rowing,Bronze,1
7120,Manfred Schneider,M,East Germany,Rowing,Bronze,1
7121,Manfred Schumann,M,West Germany-1,Bobsleigh,Bronze,1
7122,Manfred Walter,M,Germany,Football,Bronze,1
7123,Manfred Zapf,M,East Germany,Football,Bronze,1
7124,Manfred Zielonka,M,West Germany,Boxing,Bronze,1
7125,Mangte Chungneijang Mary Kom,F,India,Boxing,Bronze,1
7126,Manlio Di Rosa,M,Italy,Fencing,Bronze,1
7127,Manol Tomov Manolov,M,Bulgaria,Football,Bronze,1
7128,Manolo Poulot Ramos,M,Cuba,Judo,Bronze,1
7129,Manrico Masetti,M,Pistoja/Firenze,Gymnastics,Bronze,1
7130,Manuchar Tskhadaia,M,Georgia,Wrestling,Bronze,1
7131,Manuel Francisco Ibarra Valdes,M,Chile,Football,Bronze,1
7132,Manuel Frederick,M,India,Hockey,Bronze,1
7133,Manuel Martnez Gutirrez,M,Spain,Athletics,Bronze,1
7134,Manuel Mendvil Yocupicio,M,Mexico,Equestrianism,Bronze,1
7135,Manuel dos Santos Filho,M,Brazil,Swimming,Bronze,1
7136,Manuel trlek,M,Croatia,Handball,Bronze,1
7137,Manuela Di Centa,F,Italy,Cross Country Skiing,Bronze,3
7138,Manuela Georgieva Maleeva-Fragnire,F,Bulgaria,Tennis,Bronze,1
7139,Manuela Gro (-Leupold),F,East Germany-1,Figure Skating,Bronze,1
7140,Manuela Gro (-Leupold),F,East Germany-2,Figure Skating,Bronze,1
7141,Manuela Lutze,F,Germany,Rowing,Bronze,1
7142,Manuela Mager (-Holzapfel),F,East Germany-1,Figure Skating,Bronze,1
7143,Manuela Stellmach (-Schubert),F,East Germany,Swimming,Bronze,1
7144,Manuela Stellmach (-Schubert),F,Germany,Swimming,Bronze,1
7145,Manzoor Ahmed,M,Pakistan,Hockey,Bronze,1
7146,Manzoor Hussain,M,Pakistan,Hockey,Bronze,1
7147,Manzoor-ul Hassan,M,Pakistan,Hockey,Bronze,1
7148,Mao Yi,F,China,Gymnastics,Bronze,1
7149,Mara Beln Succi,F,Argentina,Hockey,Bronze,1
7150,"Mara Cecilia ""Ceci"" Rognoni Potocki",F,Argentina,Hockey,Bronze,1
7151,Mara Isabel Fernndez Gutirrez,F,Spain,Judo,Bronze,1
7152,Mara Luisa Calle Williams,F,Colombia,Cycling,Bronze,1
7153,Mara Magdalena Aicega Amicarelli,F,Argentina,Hockey,Bronze,2
7154,"Mara Mercedes ""Mechi"" Margalot",F,Argentina,Hockey,Bronze,2
7155,Mara Noel Barrionuevo,F,Argentina,Hockey,Bronze,1
7156,Mara Teresa Ramrez Gmez,F,Mexico,Swimming,Bronze,1
7157,Mara Zini,F,Italy,Short Track Speed Skating,Bronze,1
7158,"Mara de la Paz ""Maripi"" Hernndez Margalot",F,Argentina,Hockey,Bronze,2
7159,Mara del Monte Vasc Pes Gallardo,F,Spain,Athletics,Bronze,1
7160,Mara del Rosario Espinoza Espinoza,F,Mexico,Taekwondo,Bronze,1
7161,Marat Sagitovich Zakirov,M,Russia,Water Polo,Bronze,1
7162,Marat Saidovich Ganeyev,M,Soviet Union,Cycling,Bronze,1
7163,Marc Alexander Benninga,M,Netherlands,Hockey,Bronze,1
7164,Marc Gagnon,M,Canada,Short Track Speed Skating,Bronze,2
7165,Marc James Ryan,M,New Zealand,Cycling,Bronze,2
7166,Marc Robert Alexandre,M,France,Judo,Bronze,1
7167,Marc Yves Michel Cerboni,M,France,Fencing,Bronze,1
7168,Marc-Antoine Olivier,M,France,Swimming,Bronze,1
7169,Marc-Kevin Goellner,M,Germany,Tennis,Bronze,1
7170,Marceau Roger Fourcade,M,France,Rowing,Bronze,1
7171,Marcel Carlos Paul Gaston Delaplane (De la Plane-),M,Socit Nautique de la Basse Seine-1,Rowing,Bronze,1
7172,Marcel Chauvign,M,France,Rowing,Bronze,1
7173,Marcel Dubois,M,Belgium,Wrestling,Bronze,1
7174,Marcel Fernand Hansenne,M,France,Athletics,Bronze,1
7175,Marcel Gaston Charles Frbourg,M,Socit Nautique de la Basse Seine-1,Rowing,Bronze,1
7176,Marcel Gery,M,Canada,Swimming,Bronze,1
7177,Marcel Hacker,M,Germany,Rowing,Bronze,1
7178,Marcel Hansen,M,Belgium,Gymnastics,Bronze,1
7179,Marcel Henri Vandernotte,M,France,Rowing,Bronze,1
7180,Marcel Jacques Amand Romain Boulenger,M,France,Fencing,Bronze,1
7181,Marcel Leboutte,M,Univ. of Brussels,Football,Bronze,1
7182,Marcel Meran,M,Scamasaxe-2,Sailing,Bronze,1
7183,Marcel Reinier Wouda,M,Netherlands,Swimming,Bronze,1
7184,"Marcella Jeanette ""Marcy"" Place-von Schottenstein",F,United States,Hockey,Bronze,1
7185,Marcello Bertinetti,M,Italy,Fencing,Bronze,1
7186,Marcelo Bastos Ferreira,M,Brazil,Sailing,Bronze,1
7187,"Marcelo Jos ""Marcelinho Paulista"" de Souza",M,Brazil,Football,Bronze,1
7188,Marcelo Vieira da Silva Jnior,M,Brazil,Football,Bronze,1
7189,Marcia Ingram Jones Smoke,F,United States,Canoeing,Bronze,1
7190,Marco Albarello,M,Italy,Cross Country Skiing,Bronze,1
7191,Marco Aurelio Fontana,M,Italy,Cycling,Bronze,1
7192,Marco Bracci,M,Italy,Volleyball,Bronze,1
7193,Marco Del Lungo,M,Italy,Water Polo,Bronze,1
7194,Marco Di Costanzo,M,Italy,Rowing,Bronze,1
7195,Marco Donadel,M,Italy,Football,Bronze,1
7196,Marco Geisler,M,Germany,Rowing,Bronze,1
7197,Marco Gerini,M,Italy,Water Polo,Bronze,1
7198,Marco Kutscher,M,Germany,Equestrianism,Bronze,2
7199,Marco Marin,M,Italy,Fencing,Bronze,1
7200,Marco Meoni,M,Italy,Volleyball,Bronze,1
7201,Marco Negri,M,Italy,Volleyball,Bronze,1
7202,Marco Ramstein,M,Switzerland,Curling,Bronze,1
7203,Marco Torrs,M,France,Gymnastics,Bronze,1
7204,Marco Venturini,M,Italy,Shooting,Bronze,1
7205,Marco Villa,M,Italy,Cycling,Bronze,1
7206,"Marcus ""Mark"" Berger",M,Canada,Judo,Bronze,1
7207,"Marcus ""Mark"" Tewksbury",M,Canada,Swimming,Bronze,1
7208,"Marcus Anthony ""Mark"" Kerry",M,Australia,Swimming,Bronze,2
7209,"Marcus Blake ""Marc"" Schneider",M,United States,Rowing,Bronze,1
7210,"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,Netherlands,Hockey,Bronze,1
7211,Marcus John Ellis,M,Great Britain,Badminton,Bronze,1
7212,Marcus Laborne Mattioli,M,Brazil,Swimming,Bronze,1
7213,Marcus Latimer Hurley,M,United States,Cycling,Bronze,1
7214,Marcus McElhenney,M,United States,Rowing,Bronze,1
7215,Marcus Vincius Dias,M,Brazil,Basketball,Bronze,1
7216,"Marcus William ""Mark"" Hager",M,Australia,Hockey,Bronze,1
7217,"Marcus William ""Mark"" Stockwell",M,Australia,Swimming,Bronze,1
7218,Mare Dibaba Hurssa (-Ibrahimova-),F,Ethiopia,Athletics,Bronze,1
7219,Marek Franciszek Dopieraa,M,Poland,Canoeing,Bronze,1
7220,Marek Gob,M,Poland,Weightlifting,Bronze,1
7221,Marek Jiras,M,Czech Republic-1,Canoeing,Bronze,1
7222,Marek Krzysztof Witkowski,M,Poland,Canoeing,Bronze,1
7223,Marek Malk,M,Czech Republic,Ice Hockey,Bronze,1
7224,Marek Seweryn,M,Poland,Weightlifting,Bronze,1
7225,Marek bik,M,Poland,Canoeing,Bronze,1
7226,Marek idlick,M,Czech Republic,Ice Hockey,Bronze,1
7227,Maren Meinert,F,Germany,Football,Bronze,1
7228,Margalida Cresp Jaume,F,Spain,Synchronized Swimming,Bronze,1
7229,"Margaret ""Margie"" Dingeldein",F,United States,Water Polo,Bronze,1
7230,"Margaret Ann ""Peggy"" McCarthy",F,United States,Rowing,Bronze,1
7231,Margaret Boulton Hartley (-Cobb),F,Great Britain,Gymnastics,Bronze,1
7232,Margaret Edwards (-Wilding),F,Great Britain,Swimming,Bronze,1
7233,Margaret Josephine Hoelzer,F,United States,Swimming,Bronze,1
7234,Margaret Joyce Cooper (-Badcock),F,Great Britain,Swimming,Bronze,3
7235,Margaret Nyairera Wambui,F,Kenya,Athletics,Bronze,1
7236,Margaret Rejean Matthews (-Wilburn),F,United States,Athletics,Bronze,1
7237,"Margarete ""Grete"" Adler",F,Austria,Swimming,Bronze,1
7238,"Margareth Valerie ""Marges"" Knighton (-Carline-)",F,New Zealand,Equestrianism,Bronze,1
7239,Margaretha Louise Lindahl (-Dryburgh),F,Sweden,Curling,Bronze,1
7240,"Margarita ""Marga"" Fullana Riera",F,Spain,Cycling,Bronze,1
7241,Margarita Grigoryevna Tishkevich-Makhneva,F,Belarus,Canoeing,Bronze,1
7242,Margarita Shtarkelova,F,Bulgaria,Basketball,Bronze,1
7243,Margaux Farrell,F,France,Swimming,Bronze,1
7244,Margherita Granbassi,F,Italy,Fencing,Bronze,2
7245,Margit Anna Kristina Bergstrand,F,Sweden,Ice Hockey,Bronze,1
7246,Margit Csillik,F,Hungary,Gymnastics,Bronze,1
7247,Margit Kalocsai (Krammer),F,Hungary,Gymnastics,Bronze,1
7248,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,Hungary,Gymnastics,Bronze,4
7249,Margit Nagy-Sndor,F,Hungary,Gymnastics,Bronze,1
7250,Margit Schumann (-Esmarch),F,East Germany,Luge,Bronze,1
7251,Margitta Droese-Pufe (Ludewig-),F,East Germany,Athletics,Bronze,1
7252,Margje Josepha Teeuwen (-Stenders),F,Netherlands,Hockey,Bronze,2
7253,Margo Sybranda Everdina Scharten-Antink,F,Netherlands,Art Competitions,Bronze,1
7254,Margot Elizabeth Foster,F,Australia,Rowing,Bronze,1
7255,Margot Glockshuber,F,West Germany-1,Figure Skating,Bronze,1
7256,Margot Madeleine Boer,F,Netherlands,Speed Skating,Bronze,2
7257,Margot Marsman (-de Jong),F,Netherlands,Swimming,Bronze,1
7258,"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,Netherlands,Swimming,Bronze,1
7259,Marguerite Marie Broquedis-Billout (-Bordes),F,France,Tennis,Bronze,1
7260,Mari Kristine Sbstad Molid,F,Norway,Handball,Bronze,1
7261,Mari Susanna Saarinen,F,Finland,Ice Hockey,Bronze,1
7262,"Maria ""Marieke"" van Drogenbroek",F,Netherlands,Rowing,Bronze,1
7263,Maria Cioncan,F,Romania,Athletics,Bronze,1
7264,Maria Constantinescu,F,Romania,Rowing,Bronze,1
7265,Maria Elisabeth Persson,F,Sweden,Curling,Bronze,1
7266,Maria Elisabeth Rooth,F,Sweden,Ice Hockey,Bronze,1
7267,Maria Fernanda Moreira Ribeiro,F,Portugal,Athletics,Bronze,1
7268,"Maria Francisca Philomena ""Mia"" Gommers (-Hoogakkers)",F,Netherlands,Athletics,Bronze,1
7269,Maria Georgatou,F,Greece,Rhythmic Gymnastics,Bronze,1
7270,Maria Helena Selin,F,Finland,Ice Hockey,Bronze,1
7271,"Maria Jadwiga Kwaniewska (-Trytko, -Komiska, -Maleszewska)",F,Poland,Athletics,Bronze,1
7272,Maria Johanna Sjberg,F,Sweden,Swimming,Bronze,1
7273,"Maria Jose ""Mary Joe"" Fernandez (-Godsick)",F,United States,Tennis,Bronze,1
7274,Maria Kristin Yulianti,F,Indonesia,Badminton,Bronze,1
7275,Maria Linda Larsson,F,Sweden,Ice Hockey,Bronze,1
7276,Maria Magdalena Wallin-Forsberg,F,Sweden,Biathlon,Bronze,2
7277,Maria Mica-Macoviciuc,F,Romania,Rowing,Bronze,1
7278,Maria Nichiforov (-Mihoreanu),F,Romania,Canoeing,Bronze,1
7279,Maria Sander (Domagala-),F,Germany,Athletics,Bronze,1
7280,Maria Springwald,F,Poland,Rowing,Bronze,1
7281,Maria Theresia Kiesl (Stbich-),F,Austria,Athletics,Bronze,1
7282,Maria Valentina Vezzali,F,Italy,Fencing,Bronze,2
7283,Maria Vicol (Titi-),F,Romania,Fencing,Bronze,2
7284,Maria Walliser (-Anesini),F,Switzerland,Alpine Skiing,Bronze,2
7285,"Maria Yolande Caroline Gertrude ""Marjolein"" Bolhuis-Eijsvogel",F,Netherlands,Hockey,Bronze,1
7286,Maria de Lurdes Mutola,F,Mozambique,Athletics,Bronze,1
7287,"Maria liwka (-Serkiz, -Pankowa)",F,Poland,Volleyball,Bronze,1
7288,Marian Drgulescu,M,Romania,Gymnastics,Bronze,2
7289,Marian Dumitru,M,Romania,Handball,Bronze,2
7290,Marian Emma Barone (Twining-),F,United States,Gymnastics,Bronze,1
7291,Marian Franciszek Suski,M,Poland,Fencing,Bronze,1
7292,Marian Krzysztof Kasprzyk,M,Poland,Boxing,Bronze,1
7293,Marian Simion,M,Romania,Boxing,Bronze,1
7294,Marian Sypniewski,M,Poland,Fencing,Bronze,2
7295,Marian Taaj,M,Poland,Judo,Bronze,1
7296,Marian Zieliski,M,Poland,Weightlifting,Bronze,3
7297,Mariana Alejandra Gonzlez Oliva Gulla,F,Argentina,Hockey,Bronze,2
7298,Mariana Avitia Martnez,F,Mexico,Archery,Bronze,1
7299,Mariana Limbu,F,Romania,Canoeing,Bronze,1
7300,Mariana Rossi,F,Argentina,Hockey,Bronze,1
7301,Mariana Serbezova,F,Bulgaria,Rowing,Bronze,1
7302,Marianna Golimowska (Chyliska-),F,Poland,Volleyball,Bronze,1
7303,Marianna Nagy,F,Hungary,Figure Skating,Bronze,1
7304,Marianna Nagy,F,Hungary-1,Figure Skating,Bronze,1
7305,Marianna Nagy-Gdor,F,Hungary,Handball,Bronze,1
7306,Marianne Gossweiler (-Fankhauser),F,Switzerland,Equestrianism,Bronze,1
7307,Marianne Ihalainen,F,Finland,Ice Hockey,Bronze,1
7308,Marianne Iren Pettersen,F,Norway,Football,Bronze,1
7309,Marianne Kriel,F,South Africa,Swimming,Bronze,1
7310,Marianne Noack (-Paulick),F,East Germany,Gymnastics,Bronze,1
7311,Marianne Rokne,F,Norway,Handball,Bronze,1
7312,"Marianne Werner (Schulze-Entrup-, -Ader)",F,Germany,Athletics,Bronze,1
7313,"Mariano ""Mario"" Gonzlez Lugo",M,Mexico,Boxing,Bronze,1
7314,Maribel Yerxa Vinson (-Owen),F,United States,Figure Skating,Bronze,1
7315,Maricel Voinea,M,Romania,Handball,Bronze,2
7316,Maricica Puic (Luca-),F,Romania,Athletics,Bronze,1
7317,Marid Kamilyevich Mutalimov,M,Kazakhstan,Wrestling,Bronze,1
7318,Marie Claire Delattre-Demory,F,France,Canoeing,Bronze,1
7319,Marie Dorin-Habert,F,France,Biathlon,Bronze,1
7320,"Marie Isabelle Franoise ""Marisabelle"" Lomba",F,Belgium,Judo,Bronze,1
7321,"Marie Joseph ""Raoul"" le Borgne de Boigne",M,France,Shooting,Bronze,3
7322,Marie Laure Louise Graldine Brunet,F,France,Biathlon,Bronze,1
7323,Marie Lon Flameng,M,France,Cycling,Bronze,1
7324,"Marie Louise ""Marilee"" Stepan (-Wehmann)",F,United States,Swimming,Bronze,1
7325,Marie Maurice Jacques Alfred Sautereau,M,France,Croquet,Bronze,1
7326,Marie Mvers,F,Germany,Hockey,Bronze,1
7327,Marie-Louise Jean Josphine Linssen-Vaessen,F,Netherlands,Swimming,Bronze,2
7328,Marie-Theres Nadig,F,Switzerland,Alpine Skiing,Bronze,1
7329,Marie-ve Drolet,F,Canada,Short Track Speed Skating,Bronze,1
7330,Marie-ve Nault,F,Canada,Football,Bronze,1
7331,Marieke Birgitta van Doorn,F,Netherlands,Hockey,Bronze,1
7332,Mariel Leigh Zagunis,F,United States,Fencing,Bronze,2
7333,Mariela Andrea Antoniska Arrondo,F,Argentina,Hockey,Bronze,1
7334,Mariia Posa,F,Finland,Ice Hockey,Bronze,1
7335,Marija Tonkovi (-Pavievi),F,Yugoslavia,Basketball,Bronze,1
7336,Marika Johanna Lehtimki,F,Finland,Ice Hockey,Bronze,1
7337,Marilyn Corson (-Whitney),F,Canada,Swimming,Bronze,1
7338,Marilyn Mary Black (-Vassella),F,Australia,Athletics,Bronze,1
7339,Marin Musta,M,Romania,Fencing,Bronze,2
7340,Marin Russo,F,Argentina,Hockey,Bronze,2
7341,Marina Dazmirovna Akobiya,F,Russia,Water Polo,Bronze,1
7342,Marina Emilse Di Giacomo,F,Argentina,Hockey,Bronze,1
7343,Marina Germanovna Karpunina,F,Russia,Basketball,Bronze,1
7344,Marina Guryevna Studneva (Babenko-),F,Soviet Union,Rowing,Bronze,1
7345,Marina Ivanovna Shkermankova,F,Belarus,Weightlifting,Bronze,1
7346,Marina Ivanovna Volnova,F,Kazakhstan,Boxing,Bronze,1
7347,Marina Janicke (-Hhne),F,East Germany,Diving,Bronze,2
7348,Marina Nikolayevna Znak,F,Belarus,Rowing,Bronze,1
7349,Marina Serafimovna Zhirova (Titova-),F,Soviet Union,Athletics,Bronze,1
7350,Marina Viktorovna Dobrancheva-Logvinenko,F,Russia,Shooting,Bronze,1
7351,Marina Viktorovna Dobrancheva-Logvinenko,F,Soviet Union,Shooting,Bronze,1
7352,Marina Viktorovna Poltoran-Litvinchuk,F,Belarus,Canoeing,Bronze,2
7353,Marina Vladimirovna Klimova (-Ponomarenko),F,Soviet Union-2,Figure Skating,Bronze,1
7354,Marina Vladimirovna Koshevaya,F,Soviet Union,Swimming,Bronze,1
7355,Marina Vyacheslavovna Anissina (-Dzhigurda),F,France-1,Figure Skating,Bronze,1
7356,Marina Vyacheslavovna Kuzina,F,Russia,Basketball,Bronze,1
7357,"Marinus ""Rinus"" van den Berge",M,Netherlands,Athletics,Bronze,1
7358,Mario Ani,M,Croatia,Tennis,Bronze,1
7359,Mario Giovanni Marcello Magnozzi,M,Italy,Football,Bronze,1
7360,Mario Gruppioni,M,Italy,Wrestling,Bronze,1
7361,Mario Hoyer,M,East Germany-2,Bobsleigh,Bronze,1
7362,Mario Lertora,M,Italy,Gymnastics,Bronze,1
7363,Mario Omar Guilloti Gonzlez,M,Argentina,Boxing,Bronze,1
7364,Mario Ravagnan,M,Italy,Fencing,Bronze,1
7365,Mario Stecher,M,Austria,Nordic Combined,Bronze,2
7366,Mario Valota,M,Switzerland,Fencing,Bronze,1
7367,Marion Beverly Lay,F,Canada,Swimming,Bronze,1
7368,Marion Charlotte Roper (Dale-),F,United States,Diving,Bronze,1
7369,Marion Ethel Greig,F,United States,Rowing,Bronze,1
7370,Marion Jones (-Farquhar),F,United States,Tennis,Bronze,1
7371,Marion Jones (-Farquhar),F,United States/Great Britain,Tennis,Bronze,1
7372,Marion Josserand,F,France,Freestyle Skiing,Bronze,1
7373,Marion Kische (-Wellner),F,East Germany,Gymnastics,Bronze,1
7374,Marion Kreiner,F,Austria,Snowboarding,Bronze,1
7375,"Marion Lawrence ""Larry"" Shields",M,United States,Athletics,Bronze,1
7376,Marion Tietz (-Lehmann),F,East Germany,Handball,Bronze,1
7377,"Marise Ann Millicent Chamberlain (-Stephen, -Schou)",F,New Zealand,Athletics,Bronze,1
7378,Marissa Castelli,F,United States,Figure Skating,Bronze,1
7379,Marit Bjrgen,F,Norway,Cross Country Skiing,Bronze,1
7380,Marit Malm Frafjord,F,Norway,Handball,Bronze,1
7381,Marit Myrml,F,Norway,Cross Country Skiing,Bronze,1
7382,Marit van Eupen,F,Netherlands,Rowing,Bronze,1
7383,Maritta Bauerschmidt (-Grieig),F,East Germany,Gymnastics,Bronze,1
7384,Marius Costel Gherman,M,Romania,Gymnastics,Bronze,1
7385,Marius Cta Chiiga,M,Romania,Volleyball,Bronze,1
7386,Marius Daniel Urzic,M,Romania,Gymnastics,Bronze,1
7387,"Marius Jan ""Just"" Gbel",M,Netherlands,Football,Bronze,1
7388,Marius Pieter Louis Klumperbeek,M,Netherlands,Rowing,Bronze,1
7389,Mariya Aleksandrovna Feklistova,F,Russia,Shooting,Bronze,1
7390,Mariya Aleksandrovna Grabovetskaya,F,Kazakhstan,Weightlifting,Bronze,1
7391,Mariya Aleksandrovna Stepanova,F,Russia,Basketball,Bronze,2
7392,Mariya Ivanovna Fadeyeva (-Aleksashina),F,Soviet Union,Rowing,Bronze,1
7393,Mariya Ivanovna Gusakova (Kudimova-),F,Soviet Union,Cross Country Skiing,Bronze,1
7394,Mariya Lvovna Kalmykova,F,Russia,Basketball,Bronze,1
7395,Mariya Olegovna Borisova,F,Russia,Water Polo,Bronze,1
7396,Mariya Stadnik,F,Azerbaijan,Wrestling,Bronze,1
7397,Mariya Stoyanova,F,Bulgaria,Basketball,Bronze,1
7398,Mariya Valeryevna Mazina,F,Russia,Fencing,Bronze,1
7399,Mariya Valeryevna Paseka,F,Russia,Gymnastics,Bronze,1
7400,Mariya Viktorovna Korolyova,F,Russia,Water Polo,Bronze,1
7401,Mariya Vitalivna Riemien,F,Ukraine,Athletics,Bronze,1
7402,Mariya Yevgenyevna Filatova (-Kurbatova),F,Soviet Union,Gymnastics,Bronze,1
7403,Mariya Yevgenyevna Kryuchkova,F,Russia,Gymnastics,Bronze,1
7404,Mariya Yuryevna Kirilenko,F,Russia-1,Tennis,Bronze,1
7405,Mariya Zdravkova Grozdeva (Grigorova-),F,Bulgaria,Shooting,Bronze,3
7406,Marja-Helena Plvil,F,Finland,Ice Hockey,Bronze,1
7407,Marja-Liisa Kirvesniemi-Hmlinen,F,Finland,Cross Country Skiing,Bronze,4
7408,Marjo Hannele Voutilainen,F,Finland,Ice Hockey,Bronze,1
7409,Marjo Tuulevi Matikainen (-Kallstrm),F,Finland,Cross Country Skiing,Bronze,3
7410,"Marjorie Daisy Norton ""Midge"" Moreman (-Jenner)",F,Great Britain,Gymnastics,Bronze,1
7411,Marjorie Rees Clark (-Smith),F,South Africa,Athletics,Bronze,1
7412,Mark Andrew Spitz,M,United States,Swimming,Bronze,1
7413,Mark Ashton Richardson,M,Great Britain,Athletics,Bronze,1
7414,Mark Edward Lenzi,M,United States,Diving,Bronze,1
7415,Mark Heese,M,Canada-1,Beach Volleyball,Bronze,1
7416,Mark Huizinga,M,Netherlands,Judo,Bronze,2
7417,Mark James Crear,M,United States,Athletics,Bronze,1
7418,Mark James Todd,M,New Zealand,Equestrianism,Bronze,3
7419,Mark Jan Hendrik Tuitert,M,Netherlands,Speed Skating,Bronze,2
7420,Mark McMorris,M,Canada,Snowboarding,Bronze,1
7421,Mark Oldershaw,M,Canada,Canoeing,Bronze,1
7422,Mark Pinger,M,Germany,Swimming,Bronze,2
7423,Mark Precious,M,Great Britain,Hockey,Bronze,1
7424,Mark R. Grimmette,M,United States-2,Luge,Bronze,1
7425,Mark Richard van der Zijden,M,Netherlands,Swimming,Bronze,1
7426,Mark Robert Rowland,M,Great Britain,Athletics,Bronze,1
7427,Mark Steven Kotsay,M,United States,Baseball,Bronze,1
7428,Mark Taylor,M,Great Britain,Swimming,Bronze,1
7429,Mark Warnecke,M,Germany,Swimming,Bronze,1
7430,Mark William Knowles,M,Australia,Hockey,Bronze,2
7431,Mark de Jonge,M,Canada,Canoeing,Bronze,1
7432,Markku Olavi Koski,M,Finland,Snowboarding,Bronze,1
7433,Marko Elsner,M,Yugoslavia,Football,Bronze,1
7434,Marko Juhani Yli-Hannuksela,M,Finland,Wrestling,Bronze,1
7435,Marko Kopljar,M,Croatia,Handball,Bronze,1
7436,Marko Kristian Kiprusoff,M,Finland,Ice Hockey,Bronze,1
7437,Marko Mikael Palo,M,Finland,Ice Hockey,Bronze,1
7438,Marko Spittka,M,Germany,Judo,Bronze,1
7439,"Markus Antonius ""Mark"" Henrich",M,West Germany,Athletics,Bronze,1
7440,Markus Eggler,M,Switzerland,Curling,Bronze,2
7441,Markus Prock,M,Austria,Luge,Bronze,1
7442,Markus Schmidt,M,Austria,Luge,Bronze,1
7443,Markus Zimmermann,M,Germany-1,Bobsleigh,Bronze,1
7444,Marlen Esparza Puentes,F,United States,Boxing,Bronze,1
7445,Marlena Predescu-Zagoni,F,Romania,Rowing,Bronze,1
7446,Marlene Elejarde Daz,F,Cuba,Athletics,Bronze,1
7447,Marlene Judith Mathews-Willard (-O'Shea),F,Australia,Athletics,Bronze,2
7448,"Marlies Jeannette Fransisca ""Marlies"" Smulders",F,Netherlands,Rowing,Bronze,1
7449,Marlies Schild (-Raich),F,Austria,Alpine Skiing,Bronze,1
7450,Marlne Harnois,F,France,Taekwondo,Bronze,1
7451,Marnie Elizabeth McBean,F,Canada,Rowing,Bronze,1
7452,Marquard Friedrich Franz Slevogt,M,Germany,Ice Hockey,Bronze,1
