,Name,Sex,Team,Sport,Medal,Medal_Count
8092,Richard Rstel,M,Germany,Gymnastics,Gold,2
8093,Richard Schmidt,M,Germany,Rowing,Gold,1
8094,"Richard Terrance ""Terry"" McDermott",M,United States,Speed Skating,Gold,1
8095,Richard Thompson,M,Trinidad and Tobago,Athletics,Gold,1
8096,"Richard Totten ""Dick"" Button",M,United States,Figure Skating,Gold,2
8097,Richard Travers Dixon,M,Heroine,Sailing,Gold,1
8098,"Richard Vaughn ""Dick"" Stebbins",M,United States,Athletics,Gold,1
8099,"Richard William ""Dick"" Roth",M,United States,Swimming,Gold,1
8100,Richard mehlk,M,Czech Republic,Ice Hockey,Gold,1
8101,"Richmond Cavill ""Dick"" Eve",M,Australia,Diving,Gold,1
8102,"Richmond Wilcox ""Dick"" Landon",M,United States,Athletics,Gold,1
8103,Richrd Weisz (Vrtesi),M,Hungary,Wrestling,Gold,1
8104,Rick McLaren Nash,M,Canada,Ice Hockey,Gold,2
8105,Rick Michael Krivda,M,United States,Baseball,Gold,1
8106,Ricky Achmad Subagja,M,Indonesia,Badminton,Gold,1
8107,Rie Kaneto,F,Japan,Swimming,Gold,1
8108,Rie Sato,F,Japan,Softball,Gold,1
8109,Rikke Erhardsen Skov,F,Denmark,Handball,Gold,1
8110,Rikke Hrlykke Jrgensen,F,Denmark,Handball,Gold,1
8111,Rikke Petersen Schmidt,F,Denmark,Handball,Gold,2
8112,Riley David Salmon,M,United States,Volleyball,Gold,1
8113,Rim Jong-Sim,F,North Korea,Weightlifting,Gold,2
8114,Rimas Kurtinaitis,M,Soviet Union,Basketball,Gold,1
8115,Rinnat Ibragimovich Safin,M,Soviet Union,Biathlon,Gold,1
8116,Rino Harry Charles Srensen,M,Denmark,Gymnastics,Gold,1
8117,Risako Kawai,F,Japan,Wrestling,Gold,1
8118,Risto Juhani Laakkonen,M,Finland,Ski Jumping,Gold,1
8119,Rita Kbn,F,Hungary,Canoeing,Gold,2
8120,"Rita Khne (-Andrich, -Schiemann)",F,East Germany,Athletics,Gold,1
8121,Ro Masivesi Dakuwaqa,M,Fiji,Rugby Sevens,Gold,1
8122,Roald Edgar Aas,M,Norway,Speed Skating,Gold,1
8123,Robeisy Eloy Ramrez Carrazana,M,Cuba,Boxing,Gold,2
8124,"Robert ""Bob"" Beamon",M,United States,Athletics,Gold,1
8125,"Robert ""Bob"" Garrett",M,United States,Athletics,Gold,2
8126,"Robert ""Bobby"" Kerr",M,Canada,Athletics,Gold,1
8127,"Robert Albert ""Bob"" Kurland",M,United States,Basketball,Gold,2
8128,Robert Alexander Lindsay,M,Great Britain,Athletics,Gold,1
8129,"Robert Allan ""Bob"" Kiesel",M,United States,Athletics,Gold,1
8130,"Robert Allen ""Rob"" Suter",M,United States,Ice Hockey,Gold,1
8131,Robert Alt,M,Switzerland-1,Bobsleigh,Gold,1
8132,Robert Arnold Crawshaw,M,"Osborne Swimming Club, Manchester",Water Polo,Gold,1
8133,Robert Arthur Seguso,M,United States,Tennis,Gold,1
8134,Robert Bain Aspin,M,Hera-1,Sailing,Gold,1
8135,"Robert Barry ""Bobby"" Cleary, Sr.",M,United States,Ice Hockey,Gold,1
8136,Robert Bartko,M,Germany,Cycling,Gold,2
8137,"Robert Bentley ""Robbie"" Haines, Jr.",M,United States,Sailing,Gold,1
8138,Robert Blyth Tait,M,New Zealand,Equestrianism,Gold,1
8139,"Robert Bowlby ""Rob"" Blake",M,Canada,Ice Hockey,Gold,1
8140,Robert Brian McMahon,M,Canada,Rowing,Gold,1
8141,"Robert Brooks ""Bobby"" Weaver",M,United States,Wrestling,Gold,1
8142,"Robert Bruce ""Bob"" Mathias",M,United States,Athletics,Gold,2
8143,"Robert Bruce ""Rob"" McClanahan",M,United States,Ice Hockey,Gold,1
8144,Robert Bruce Dickson,M,Canada,Ice Hockey,Gold,1
8145,"Robert C. ""R. C."" Pitts",M,United States,Basketball,Gold,1
8146,"Robert Charles ""Bob"" Bryan",M,United States-1,Tennis,Gold,1
8147,Robert Charpentier,M,France,Cycling,Gold,3
8148,"Robert Cook ""Bob"" Murray",M,Great Britain,Shooting,Gold,1
8149,"Robert Danforth ""Bob"" Skelton",M,United States,Swimming,Gold,1
8150,"Robert Daniel ""Danny"" Nightingale",M,Great Britain,Modern Pentathlon,Gold,1
8151,"Robert David ""Bob"" Webster",M,United States,Diving,Gold,2
8152,Robert Davies Marland,M,Canada,Rowing,Gold,1
8153,Robert Desmettre,M,France,Water Polo,Gold,1
8154,Robert Dill-Bundi,M,Switzerland,Cycling,Gold,1
8155,Robert Dorgebray,M,France,Cycling,Gold,1
8156,"Robert Doud ""Bob"" Martin",M,United States,Rowing,Gold,1
8157,"Robert Douglas ""Doug"" Partie",M,United States,Volleyball,Gold,1
8158,Robert E. Farnan,M,Seawanhaka Boat Club-1,Rowing,Gold,1
8159,"Robert Earl ""Bob"" Bennett",M,United States,Swimming,Gold,2
8160,"Robert Earl ""Bob"" Kenney",M,United States,Basketball,Gold,1
8161,"Robert Edward ""Bob"" Hunter",M,Western Golf Association-1,Golf,Gold,1
8162,"Robert Edward ""Bob"" Pearce",M,United States,Wrestling,Gold,1
8163,"Robert Edward ""Ed"" Townsend, Jr.",M,United States,Swimming,Gold,1
8164,Robert Emanuel Sjursen (-Rafto),M,Norway,Gymnastics,Gold,1
8165,Robert Emil Schn,M,Germany,Fencing,Gold,1
8166,Robert Erskine Morrison,M,Great Britain,Rowing,Gold,1
8167,Robert Esmie,M,Canada,Athletics,Gold,1
8168,"Robert Eugene ""Bob"" Jeangerard",M,United States,Basketball,Gold,1
8169,"Robert Eugene ""Bob"" Richards",M,United States,Athletics,Gold,2
8170,Robert Fein,M,Austria,Weightlifting,Gold,1
8171,Robert Felisiak,M,Germany,Fencing,Gold,1
8172,Robert Gadocha,M,Poland,Football,Gold,1
8173,"Robert Gaston ""Bob"" Moch",M,United States,Rowing,Gold,1
8174,"Robert George ""Bob"" Windle",M,Australia,Swimming,Gold,1
8175,"Robert George ""Bobby"" Lane",M,Galt Football Club,Football,Gold,1
8176,"Robert Grandison ""Bob"" Leavitt",M,United States,Athletics,Gold,1
8177,Robert Grondelaers,M,Belgium,Cycling,Gold,1
8178,Robert Gustave douard Liottel,M,France,Fencing,Gold,1
8179,Robert Harting,M,Germany,Athletics,Gold,1
8180,Robert Henry Schofield Coleman,M,Ancora,Sailing,Gold,1
8181,"Robert Humphrey Coleman ""Bob"" Devereaux",M,United States,Rugby,Gold,1
8182,"Robert Ide ""Bob"" Will",M,United States,Rowing,Gold,1
8183,Robert Jacob Johnsen,M,Denmark,Gymnastics,Gold,1
8184,Robert James Taylor,M,United States,Athletics,Gold,1
8185,"Robert Jan ""Bob"" Ctvrtlik",M,United States,Volleyball,Gold,1
8186,"Robert Jerome ""Bob"" Gibe",M,United States,Swimming,Gold,1
8187,"Robert John ""Bobby"" Benson",M,Canada,Ice Hockey,Gold,1
8188,Robert John Clift,M,Great Britain,Hockey,Gold,1
8189,Robert Joseph Charles Hennet,M,Belgium,Fencing,Gold,1
8190,"Robert Karl Baldwin ""Rob"" Grabert",M,Netherlands,Volleyball,Gold,1
8191,"Robert Keyser ""Bob"" Schul",M,United States,Athletics,Gold,1
8192,Robert Lang,M,Czech Republic,Ice Hockey,Gold,1
8193,"Robert Lee ""Bob"" Hayes",M,United States,Athletics,Gold,2
8194,"Robert Lewis ""Bob"" Boozer",M,United States,Basketball,Gold,1
8195,"Robert Lloyd ""Bob"" Seagren",M,United States,Athletics,Gold,1
8196,"Robert Lloyd Jackson ""Jack"" Robinson",M,United States,Basketball,Gold,1
8197,"Robert Lyman ""Dink"" Templeton",M,United States,Rugby,Gold,1
8198,"Robert Lynn ""Bob"" Clotworthy",M,United States,Diving,Gold,1
8199,"Robert Mandel ""Bob"" Sutton",M,Angelita,Sailing,Gold,1
8200,Robert Marek Korzeniowski,M,Poland,Athletics,Gold,4
8201,"Robert McDonald ""Bob"" Watt",M,Canada,Ice Hockey,Gold,1
8202,"Robert Michael ""Bobby"" Seay",M,United States,Baseball,Gold,1
8203,"Robert Milan ""Bob"" Detweiler",M,United States,Rowing,Gold,1
8204,"Robert Morton Newburgh ""Bob"" Tisdall",M,Ireland,Athletics,Gold,1
8205,Robert Murray Hawkes,M,Great Britain,Football,Gold,1
8206,Robert Napunyi Wangila,M,Kenya,Boxing,Gold,1
8207,"Robert Norman ""Rob"" Waddell",M,New Zealand,Rowing,Gold,1
8208,Robert Ouko,M,Kenya,Athletics,Gold,1
8209,"Robert Patrick ""Bob"" McVey",M,United States,Ice Hockey,Gold,1
8210,Robert Paul,M,Canada-1,Figure Skating,Gold,1
8211,Robert Reichel,M,Czech Republic,Ice Hockey,Gold,1
8212,Robert Roach Giertsen,M,Mosk II,Sailing,Gold,1
8213,"Robert Robertson ""Bob"" Craig",M,Australasia,Rugby,Gold,1
8214,"Robert Roderick ""Bob"" Meyers",M,Canada,Ice Hockey,Gold,1
8215,"Robert Rodney ""Rob"" Hammond",M,Australia,Hockey,Gold,1
8216,Robert Roth,M,Switzerland,Wrestling,Gold,1
8217,"Robert Samuel ""Bob"" Curry",M,United States,Wrestling,Gold,1
8218,Robert Scheidt,M,Brazil,Sailing,Gold,2
8219,"Robert Steven ""Steve"" Genter",M,United States,Swimming,Gold,1
8220,Robert Sycz,M,Poland,Rowing,Gold,2
8221,Robert Van de Walle,M,Belgium,Judo,Gold,1
8222,Robert Victor Joseph Coppe,M,Belgium,Football,Gold,1
8223,"Robert W. Williams, Jr.",M,Potomac Archers,Archery,Gold,1
8224,"Robert Wade ""Bob"" King",M,United States,Athletics,Gold,1
8225,"Robert Willis ""Bob"" Morey, Jr.",M,United States,Rowing,Gold,1
8226,Robert Zmlk,M,Czechoslovakia,Athletics,Gold,1
8227,Robert' Shavlaq'adze,M,Soviet Union,Athletics,Gold,1
8228,Robertas ulpa,M,Soviet Union,Swimming,Gold,1
8229,Roberto Balado Mndez,M,Cuba,Boxing,Gold,1
8230,Roberto Battaglia,M,Italy,Fencing,Gold,1
8231,Roberto Cammarelle,M,Italy,Boxing,Gold,1
8232,Roberto Di Donna,M,Italy,Shooting,Gold,1
8233,Roberto Diego Lorenzo Cavanagh y Hearne,M,Argentina,Polo,Gold,1
8234,Roberto Fabin Ayala,M,Argentina,Football,Gold,1
8235,Roberto Ferrari,M,Italy,Gymnastics,Gold,1
8236,Roberto Figueroa,M,Uruguay,Football,Gold,1
8237,Roberto Luongo,M,Canada,Ice Hockey,Gold,2
8238,Roberto Molina Carrasco,M,Spain,Sailing,Gold,1
8239,Roberto Solozbal Villanueva,M,Spain,Football,Gold,1
8240,Roberto Zandonella Necca,M,Italy-1,Bobsleigh,Gold,1
8241,Robin John Cousins,M,Great Britain,Figure Skating,Gold,1
8242,Robin John Leamy,M,United States,Swimming,Gold,1
8243,Robin Lawrence Reed,M,United States,Wrestling,Gold,1
8244,Robin Welsh,M,Great Britain,Curling,Gold,1
8245,Robson Donato Conceio,M,Brazil,Boxing,Gold,1
8246,Rochelle Stevens,F,United States,Athletics,Gold,1
8247,"Roderick Hopkins ""Rod"" Davis",M,United States,Sailing,Gold,1
8248,Rodica Arba-Pucatu,F,Romania,Rowing,Gold,2
8249,Rodica Maria Florea-erban,F,Romania,Rowing,Gold,1
8250,"Rodney ""Rod"" Milburn, Jr.",M,United States,Athletics,Gold,1
8251,"Rodney ""Rod"" Strachan",M,United States,Swimming,Gold,1
8252,"Rodney E. ""Rod"" White",M,United States,Archery,Gold,1
8253,"Rodney Earland ""Rod"" Paavola",M,United States,Ice Hockey,Gold,1
8254,Rodney Stuart Pattisson,M,Great Britain,Sailing,Gold,2
8255,Rodolfo Terlizzi,M,Italy,Fencing,Gold,1
8256,"Rodrigo ""Rodrigo"" Santana",M,Brazil,Volleyball,Gold,1
8257,Rodrigo Caio Coquette Russo,M,Brazil,Football,Gold,1
8258,Rodrigo Dourado Cunha,M,Brazil,Football,Gold,1
8259,Rodrigo de Paula Pessoa,M,Brazil,Equestrianism,Gold,1
8260,"Roelof Anttonius ""Olof"" van der Meulen",M,Netherlands,Volleyball,Gold,1
8261,Roelof Klein,M,Minerva Amsterdam,Rowing,Gold,1
8262,Rogelio Marcelo Garca,M,Cuba,Boxing,Gold,1
8263,"Roger Allen ""Rog"" Christian",M,United States,Ice Hockey,Gold,1
8264,Roger Charles Jackson,M,Canada,Rowing,Gold,1
8265,Roger Federer,M,Switzerland,Tennis,Gold,1
8266,Roger Franois Ducret,M,France,Fencing,Gold,3
8267,Roger Jean Le Nizerhy,M,France,Cycling,Gold,1
8268,Roger Joseph Edmond Beaufrand,M,France,Cycling,Gold,1
8269,Roger Machado Morales,M,Cuba,Baseball,Gold,1
8270,Roger Maria Ilegems,M,Belgium,Cycling,Gold,1
8271,Roger Michelot,M,France,Boxing,Gold,1
8272,Roger Nona Kingdom,M,United States,Athletics,Gold,2
8273,Roger Staub,M,Switzerland,Alpine Skiing,Gold,1
8274,Roger-Yves Bost,M,France,Equestrianism,Gold,1
8275,Rogrio Sampaio Cardoso,M,Brazil,Judo,Gold,1
8276,Roland Brckner,M,East Germany,Gymnastics,Gold,1
8277,Roland Bse,M,West Germany,Rowing,Gold,1
8278,Roland Kkny,M,Hungary,Canoeing,Gold,1
8279,Roland Kostulski,M,East Germany,Rowing,Gold,1
8280,Roland Mark Schoeman,M,South Africa,Swimming,Gold,1
8281,Roland Matthes,M,East Germany,Swimming,Gold,4
8282,Roland Schrder,M,East Germany,Rowing,Gold,1
8283,Roland Wetzig,M,East Germany-1,Bobsleigh,Gold,1
8284,Rolando Rigoli,M,Italy,Fencing,Gold,1
8285,Rolf Axel Einar Grnberg,M,Sweden,Wrestling,Gold,2
8286,Rolf Danneberg,M,West Germany,Athletics,Gold,1
8287,Rolf Erik Sren Edling,M,Sweden,Fencing,Gold,1
8288,Rolf Ingvar Peterson,M,Sweden,Canoeing,Gold,1
8289,Rolf Lie,M,Norway,Gymnastics,Gold,1
8290,Rolf Milser,M,West Germany,Weightlifting,Gold,1
8291,Rolf Steffenburg,M,Kullan,Sailing,Gold,1
8292,Rolf Vilhelm Oscar Johnsson,M,Sweden,Gymnastics,Gold,1
8293,Rolf-Dieter Amend,M,East Germany-1,Canoeing,Gold,1
8294,Roman Andreyevich Vlasov,M,Russia,Wrestling,Gold,2
8295,Roman Hagara,M,Austria,Sailing,Gold,2
8296,Roman Hamrlk,M,Czech Republic,Ice Hockey,Gold,1
8297,Roman Ivanovich Petrushenko,M,Belarus,Canoeing,Gold,1
8298,Roman Mikhaylovich Dmitriyev,M,Soviet Union,Wrestling,Gold,1
8299,Roman Rurua,M,Soviet Union,Wrestling,Gold,1
8300,Roman Sergeyevich Kostomarov,M,Russia-1,Figure Skating,Gold,1
8301,Roman ebrle,M,Czech Republic,Athletics,Gold,1
8302,Romano Sgheiz,M,Italy,Rowing,Gold,1
8303,Romas Ubartas,M,Lithuania,Athletics,Gold,1
8304,Romeo Neri,M,Italy,Gymnastics,Gold,3
8305,Romeo Norman Rivers,M,Canada,Ice Hockey,Gold,1
8306,Romuald Iosifovich Klim,M,Soviet Union,Athletics,Gold,1
8307,Romualdo Ghiglione,M,Italy,Gymnastics,Gold,1
8308,Romy Mller (Schneider-),F,East Germany,Athletics,Gold,1
8309,Romy Saalfeld (-Topf),F,East Germany,Rowing,Gold,1
8310,"Ronald Ferdinand ""Ron"" Zwerver",M,Netherlands,Volleyball,Gold,1
8311,Ronald Florijn,M,Netherlands,Rowing,Gold,2
8312,Ronald Gilchrist Brebner,M,Great Britain,Football,Gold,1
8313,Ronald Harcourt Sanderson,M,Leander Club-1,Rowing,Gold,1
8314,"Ronald James ""Ron"" Brown",M,United States,Athletics,Gold,1
8315,"Ronald John ""Ron"" Freeman, III",M,United States,Athletics,Gold,1
8316,Ronald Lopatny,M,Yugoslavia,Water Polo,Gold,1
8317,"Ronald Michael ""Ronnie"" Delany",M,Ireland,Athletics,Gold,1
8318,"Ronald Parker ""Ronnie"" Mills",M,United States,Swimming,Gold,1
8319,"Ronald Paul ""Ron"" Tomsic",M,United States,Basketball,Gold,1
8320,Ronald Rauhe,M,Germany,Canoeing,Gold,1
8321,"Ronald Rawson ""Ron"" Rawson",M,Great Britain,Boxing,Gold,1
8322,"Ronald Ray ""Ronnie Ray"" Smith",M,United States,Athletics,Gold,1
8323,"Ronald Woodson ""Ronnie"" Harris",M,United States,Boxing,Gold,1
8324,"Ronald Yngve ""Ron"" Bontemps",M,United States,Basketball,Gold,1
8325,Roniel Iglesias Sotolongo,M,Cuba,Boxing,Gold,1
8326,Ronny Weller,M,Germany,Weightlifting,Gold,1
8327,Roop Singh Bais,M,India,Hockey,Gold,2
8328,"Rosa ""Ossi"" Reichert",F,Germany,Alpine Skiing,Gold,1
8329,Rosa Mara Correia dos Santos Mota,F,Portugal,Athletics,Gold,1
8330,"Rosannagh ""Rosie"" MacLennan",F,Canada,Trampolining,Gold,2
8331,Rosario Parmegiani,M,Italy,Water Polo,Gold,1
8332,Roscoe Conkling Lockwood,M,Vesper Boat Club,Rowing,Gold,1
8333,"Rosemarie ""Rosi"" Mittermaier (-Neureuther)",F,West Germany,Alpine Skiing,Gold,2
8334,"Rosemarie ""Rosie"" Witschas-Ackermann",F,East Germany,Athletics,Gold,1
8335,Rosemarie Kother-Gabriel,F,East Germany,Swimming,Gold,1
8336,Ross Croft Taylor,M,Canada,Ice Hockey,Gold,1
8337,Ross Gerard Powers,M,United States,Snowboarding,Gold,1
8338,Ross Hounsell Collinge,M,New Zealand,Rowing,Gold,1
8339,Ross Rebagliati,M,Canada,Snowboarding,Gold,1
8340,Rossano Galtarossa,M,Italy,Rowing,Gold,1
8341,Rostislav Vclavek,M,Czechoslovakia,Football,Gold,1
8342,Roswietha Zobelt (Reichel-),F,East Germany,Rowing,Gold,2
8343,Roswitha Esser,F,Germany,Canoeing,Gold,1
8344,Roswitha Esser,F,West Germany,Canoeing,Gold,1
8345,Rowland David George,M,Great Britain,Rowing,Gold,1
8346,Rowley Douglas,M,Great Britain,Rowing,Gold,1
8347,Roy Allen Saari,M,United States,Swimming,Gold,1
